"Nr.zrodla","C","Si","S","P","Mg","Mn","Ni","Cu","Mo","Cr","Al","Sn","B","V","Wydzielenia.grafitu","Udzial.wydzielen.grafitu","Srednica.sferoidow","Wielkosc.sferoidow","Nodularity","Udzial.perlitu","Udzial.ferrytu","Rm.as.cast","A5.as.cast","Minimalna.grubosc.scianki","Temperatura.austenityzacji","Czas.austenityzacji","Temperatura.przemiany.izotermicznej","Czas.przemiany.izotermicznej","Rm","R0.2","A5","Udarnosc.Charpy","Temperatura.pomiaru.udarnosci","Udzial.austenitu","Martensite.volume.fraction.X","Retained.austenite.volume.fraction.X","Twardosc"
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,19,-100,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,21,-100,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,28,-60,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,30,-60,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,36,-60,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,37,-50,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,38,-50,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,40,-50,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,28,-40,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,34,-40,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,38,-40,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,43,-40,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,44,-30,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,60,-30,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,28,-20,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,50,-20,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,60,-20,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,72,-20,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,36,-10,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,40,-10,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,92,-10,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,36,0,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,52,0,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,68,0,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,82,0,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,72,20,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,76,20,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,88,20,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,94,20,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,68,60,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,80,60,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,100,60,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,90,100,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,92,100,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,98,100,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,900,60,370,60,1062,866,11.1,124,100,NA,NA,NA,313.763571049694
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,26,-100,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,42,-100,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,62,-60,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,64,-60,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,66,-60,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,70,-60,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,60,-50,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,68,-50,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,48,-40,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,62,-40,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,66,-40,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,68,-40,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,78,-30,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,112,-30,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,94,-20,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,96,-20,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,114,-20,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,116,-20,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,82,-10,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,72,0,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,102,0,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,116,0,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,86,20,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,106,20,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,126,20,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,128,20,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,122,60,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,124,60,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,138,60,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,112,100,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,900,60,370,60,1183,912,11.5,134,100,NA,NA,NA,330.990780897949
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,50,-100,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,60,-60,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,62,-50,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,64,-40,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,65,-30,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,65,-20,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,68,-10,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,69,0,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,69,20,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,69,60,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,915,60,280,90,1595,1251,4.8,70,100,NA,NA,NA,425.552630988319
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,20,-100,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,28,-60,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,30,-50,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,32,-40,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,35,-30,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,38,-20,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,40,-10,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,42,0,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,48,20,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,58,60,NA,NA,NA,390.933940514579
105,3.45,3.22,0.014,0.03,0.045,0.27,0,0.07,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,915,60,280,90,1587,1213,3.2,66,100,NA,NA,NA,390.933940514579
132,3.5,2.5,0,0,0.75,0.25,0.9,1.5,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,270,120,725,NA,NA,NA,NA,NA,NA,NA,309.671912599919
132,3.5,2.5,0,0,0.75,0.25,0.9,1.5,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,290,120,500,NA,NA,NA,NA,NA,NA,NA,322.205060763991
132,3.5,2.5,0,0,0.75,0.25,0.9,1.5,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,320,120,510,NA,NA,NA,NA,NA,NA,NA,297.913282880084
132,3.5,2.5,0,0,0.75,0.25,0.9,1.5,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,350,120,500,NA,NA,NA,NA,NA,NA,NA,385.465360386159
132,3.5,2.5,0,0,0.75,0.25,0.9,1.5,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,120,270,120,560,NA,NA,NA,NA,NA,NA,NA,369.575965630391
132,3.5,2.5,0,0,0.75,0.25,0.9,1.5,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,120,290,120,500,NA,NA,NA,NA,NA,NA,NA,317.941287104385
132,3.5,2.5,0,0,0.75,0.25,0.9,1.5,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,120,320,120,650,NA,NA,NA,NA,NA,NA,NA,380.082837862655
132,3.5,2.5,0,0,0.75,0.25,0.9,1.5,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,120,350,120,500,NA,NA,NA,NA,NA,NA,NA,380.082837862655
132,3.5,2.5,0,0,0.73,0.25,0.9,0.8,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,270,120,725,NA,NA,NA,NA,NA,NA,NA,456.768123851606
132,3.5,2.5,0,0,0.73,0.25,0.9,0.8,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,290,120,745,NA,NA,NA,NA,NA,NA,NA,419.567705230408
132,3.5,2.5,0,0,0.73,0.25,0.9,0.8,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,320,120,780,NA,NA,NA,NA,NA,NA,NA,380.082837862655
132,3.5,2.5,0,0,0.73,0.25,0.9,0.8,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,120,350,120,750,NA,NA,NA,NA,NA,NA,NA,335.512727372301
132,3.5,2.5,0,0,0.73,0.25,0.9,0.8,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,120,270,120,670,NA,NA,NA,NA,NA,NA,NA,456.768123851606
132,3.5,2.5,0,0,0.73,0.25,0.9,0.8,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,120,290,120,790,NA,NA,NA,NA,NA,NA,NA,380.082837862655
132,3.5,2.5,0,0,0.73,0.25,0.9,0.8,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,120,320,120,750,NA,NA,NA,NA,NA,NA,NA,402.129273586165
132,3.5,2.5,0,0,0.73,0.25,0.9,0.8,0.4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,940,120,350,120,650,NA,NA,NA,NA,NA,NA,NA,380.082837862655
133,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.3,0.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,120,260,120,1446.4,1126.2,2.6,NA,NA,11.5,NA,NA,449.08019422521
133,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.3,0.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,120,316,120,1264.1,1031.3,4.4,NA,NA,20,NA,NA,382.225519959467
133,3.45,2.48,0.012,0.013,0.05,0.4,1.5,0.3,0.5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,927,120,385,120,1061.2,776.1,13.7,NA,NA,37,NA,NA,284.130882823798
141,3.52,2.39,0.012,0.012,0,0.51,0,0.89,0.042,0.038,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875,NA,300,NA,1208,1070,6,NA,NA,NA,NA,NA,390.933940514579
146,3.72,1.95,0.0093,0.0283,NA,0.198,0.015,0.58,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,60,NA,NA,NA,NA,NA,NA,NA,NA,409.011704030553
146,3.72,1.95,0.0093,0.0283,NA,0.198,0.015,0.58,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,120,NA,NA,NA,NA,NA,NA,NA,NA,455.478196486715
146,3.72,1.95,0.0093,0.0283,NA,0.198,0.015,0.58,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,120,NA,NA,NA,NA,NA,NA,NA,NA,439.644548842169
146,3.72,1.95,0.0093,0.0283,NA,0.198,0.015,0.58,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,60,NA,NA,NA,NA,NA,NA,NA,NA,417.197831056619
146,3.72,1.95,0.0093,0.0283,NA,0.198,0.015,0.58,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,60,NA,NA,NA,NA,NA,NA,NA,NA,505.498083582617
146,3.72,1.95,0.0093,0.0283,NA,0.198,0.015,0.58,0.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,120,NA,NA,NA,NA,NA,NA,NA,NA,369.575965630391
